web-scraper-order,web-scraper-start-url,article_link,article_link-href,type habit,prix,adresse,image_link
"1739072643-244","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/bavoir-chaussons-bebe-1284009","Vêtements Enfants","2 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1284009_uploaded_image2_1575298926.1.png""); width: 642px;"
"1739072669-245","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/bavoir-bebe-0-3-ans-1284185","Vêtements Enfants","1 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1284185_uploaded_image2_1575301233.88.png""); width: 642px;"
"1739072695-246","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-1293363","Vêtements Enfants","Prix sur demande","Médina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1293363_uploaded_image2_1575463410.63.png""); width: 575px;"
"1739072721-247","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1303699","Vêtements Enfants","3 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1303699_uploaded_image2_1575638913.69.png""); width: 452px;"
"1739072747-248","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1303712","Vêtements Enfants","2 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1303712_uploaded_image2_1575639089.05.png""); width: 452px;"
"1739072773-249","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-0-a-5-ans-1304621","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1304621_uploaded_image2_1575653403.01.png""); width: 423px;"
"1739072799-250","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-et-chemises-enfants-1305436","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1305436_uploaded_image2_1575666019.07.png""); width: 416px;"
"1739072825-251","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1306088","Vêtements Enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1306088_uploaded_image2_1575679888.1.png""); width: 381px;"
"1739072851-252","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-1306722","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1306722_uploaded_image1_1575705367.41.png""); width: 513px;"
"1739072877-253","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetements-enfants-1308244","Vêtements Enfants","6 000 CFA","Dakar-Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1308244_uploaded_image2_1575732106.52.png""); width: 576px;"
"1739072903-254","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1308250","Vêtements Enfants","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1308250_uploaded_image1_1575732181.36.png""); width: 576px;"
"1739072929-255","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfants-1311757","Vêtements Enfants","5 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1311757_uploaded_image1_1575816788.31.png""); width: 513px;"
"1739072955-256","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-brode-et-bazin-1311765","Vêtements Enfants","7 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1311765_uploaded_image2_1575816948.4.png""); width: 513px;"
"1739072981-257","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1316993","Vêtements Enfants","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1316993_uploaded_image2_1575912153.69.png""); width: 576px;"
"1739073007-258","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfants-1317815","Vêtements Enfants","5 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1317815_uploaded_image2_1575924048.09.png""); width: 513px;"
"1739073033-259","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1318538","Vêtements Enfants","Prix sur demande","Guédiawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1318538_uploaded_image2_1575939916.8.png""); width: 402px;"
"1739073059-260","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-1330043","Vêtements Enfants","9 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1330043_uploaded_image2_1576151149.24.png""); width: 369px;"
"1739073085-261","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1330054","Vêtements Enfants","Prix sur demande","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1330054_uploaded_image2_1576151241.9.png""); width: 369px;"
"1739073111-262","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-1332961","Vêtements Enfants","Prix sur demande","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1332961_uploaded_image2_1576193148.48.png""); width: 542px;"
"1739073137-263","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/couches-bebe-et-lingettes-1335113","Vêtements Enfants","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1335113_uploaded_image2_1576237834.49.png""); width: 573px;"
"1739073163-264","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/boxer-slip-fille-1344415","Vêtements Enfants","4 000 CFA","Sénégal","background-image: url(""https://images.coinafrique.com/1344415_uploaded_image2_1576424608.59.png""); width: 404px;"
"1739073189-265","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/pull-enfant-en-cuir-1370069","Vêtements Enfants","12 000 CFA","Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/1370069_uploaded_image2_1576879259.44.png""); width: 617px;"
"1739073215-266","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-1373563","Vêtements Enfants","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1373563_uploaded_image2_1576949693.72.png""); width: 369px;"
"1739073241-267","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-1373581","Vêtements Enfants","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1373581_uploaded_image2_1576950179.39.png""); width: 369px;"
"1739073267-268","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-1373672","Vêtements Enfants","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1373672_uploaded_image2_1576952145.32.png""); width: 369px;"
"1739073293-269","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-1373984","Vêtements Enfants","6 500 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1373984_uploaded_image2_1576959397.44.png""); width: 376px;"
"1739073319-270","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1377818","Vêtements Enfants","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1377818_uploaded_image2_1577050858.48.png""); width: 411px;"
"1739073345-271","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1377828","Vêtements Enfants","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1377828_uploaded_image2_1577051011.08.png""); width: 411px;"
"1739073371-272","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1377864","Vêtements Enfants","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1377864_uploaded_image2_1577052449.43.png""); width: 411px;"
"1739073397-273","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfant-1379428","Vêtements Enfants","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1379428_uploaded_image2_1577092701.99.png""); width: 411px;"
"1739073423-274","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blousons-enfant-1379507","Vêtements Enfants","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1379507_uploaded_image2_1577093815.32.png""); width: 411px;"
"1739073449-275","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/jogging-enfant-1382782","Vêtements Enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1382782_uploaded_image2_1577146067.93.png""); width: 381px;"
"1739073475-276","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-1393205","Vêtements Enfants","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1393205_uploaded_image2_1577378467.53.png""); width: 411px;"
"1739073501-277","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/chemises-enfant-1393714","Vêtements Enfants","Prix sur demande","Guédiawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1393714_uploaded_image2_1577386562.72.png""); width: 411px;"
"1739073527-278","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-pour-enfant-1397293","Vêtements Enfants","Prix sur demande","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1397293_uploaded_image2_1577462938.15.png""); width: 444px;"
"1739073553-279","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-de-luxe-1398921","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1398921_uploaded_image2_1577493358.95.png""); width: 383px;"
"1739073579-280","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-1398928","Vêtements Enfants","Prix sur demande","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/1398928_uploaded_image2_1577494240.0.png""); width: 383px;"
"1739073605-281","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blousons-garcon-fille-1410978","Vêtements Enfants","15 000 CFA","M'bour, Sénégal","background-image: url(""https://images.coinafrique.com/1410978_uploaded_image2_1577742017.02.png""); width: 437px;"
"1739073631-282","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1441047","Vêtements Enfants","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1441047_uploaded_image2_1578403581.62.png""); width: 411px;"
